MoveToLocation_Time_weight,MoveToLocation_Time_bias,MoveToLocation_CurrentLocation_House1_weight,MoveToLocation_CurrentLocation_House1_bias,MoveToLocation_CurrentLocation_House2_weight,MoveToLocation_CurrentLocation_House2_bias,MoveToLocation_CurrentLocation_House3_weight,MoveToLocation_CurrentLocation_House3_bias,MoveToLocation_CurrentLocation_House4_weight,MoveToLocation_CurrentLocation_House4_bias,MoveToLocation_CurrentLocation_Workplace 1_weight,MoveToLocation_CurrentLocation_Workplace 1_bias,MoveToLocation_CurrentLocation_Workplace 2_weight,MoveToLocation_CurrentLocation_Workplace 2_bias,MoveToLocation_CurrentLocation_Square_weight,MoveToLocation_CurrentLocation_Square_bias,MoveToLocation_CurrentLocation_Path1_weight,MoveToLocation_CurrentLocation_Path1_bias,MoveToLocation_CurrentLocation_Path2_weight,MoveToLocation_CurrentLocation_Path2_bias,MoveToLocation_CurrentLocation_Path3_weight,MoveToLocation_CurrentLocation_Path3_bias,MoveToLocation_CurrentLocation_Path4_weight,MoveToLocation_CurrentLocation_Path4_bias,MoveToLocation_CurrentLocation_Path5_weight,MoveToLocation_CurrentLocation_Path5_bias,MoveToLocation_TargetLocation_House1_weight,MoveToLocation_TargetLocation_House1_bias,MoveToLocation_TargetLocation_House2_weight,MoveToLocation_TargetLocation_House2_bias,MoveToLocation_TargetLocation_House3_weight,MoveToLocation_TargetLocation_House3_bias,MoveToLocation_TargetLocation_House4_weight,MoveToLocation_TargetLocation_House4_bias,MoveToLocation_TargetLocation_Workplace 1_weight,MoveToLocation_TargetLocation_Workplace 1_bias,MoveToLocation_TargetLocation_Workplace 2_weight,MoveToLocation_TargetLocation_Workplace 2_bias,MoveToLocation_TargetLocation_Square_weight,MoveToLocation_TargetLocation_Square_bias,MoveToLocation_TargetLocation_Path1_weight,MoveToLocation_TargetLocation_Path1_bias,MoveToLocation_TargetLocation_Path2_weight,MoveToLocation_TargetLocation_Path2_bias,MoveToLocation_TargetLocation_Path3_weight,MoveToLocation_TargetLocation_Path3_bias,MoveToLocation_TargetLocation_Path4_weight,MoveToLocation_TargetLocation_Path4_bias,MoveToLocation_TargetLocation_Path5_weight,MoveToLocation_TargetLocation_Path5_bias,distance_travelled,number_places_visited,number_of_destination
0.23708029262043695,-0.9825578154876433,-0.6155852254263909,0.20089795754361872,-0.6873428186708634,0.9246032269672197,0.1732225444532014,-0.8956258701962345,-0.24370838964787578,-0.40122828000206834,0.9209206088606727,-0.26311334302352307,-0.9325643858616788,0.6600733233160003,-0.8167260105030916,0.19991930875314368,0.3103404050761782,-0.18901405667418736,0.672818468821025,0.37779976647007385,0.43969769746452414,-0.309627437859636,-0.7844886508400022,-0.08768187462686794,0.32852877042391504,0.5546285711931587,-0.8725301768128118,0.46120806241814827,0.9900373100262521,0.45993191647016585,-0.40025269398046937,-0.6033137089560192,-0.5179437234981532,-0.8228014205620997,-0.49840639746132576,0.9857621064669753,-0.6025939610811721,-0.2702448725814941,0.0073795622483552314,0.35397732925354486,-0.4810460250038173,0.5010749081155716,-0.45541025345735187,-0.15689082446649372,0.7135058341929306,-0.9254818606302637,0.13325724777412518,-0.10515031794041474,-0.04440439056904455,-0.725266451237701,12,1441,7
-0.48599461890217044,-0.021797753768336925,0.6055885161761336,0.34984002175351625,-0.40785967435863646,-0.1826971542629927,-0.7793244671073949,0.4122233536673763,-0.5715844042559799,-0.6098791036988924,-0.3635097640664655,-0.7464194259566319,-0.9163016398842903,-0.8753023669660767,-0.6431920809532325,-0.2185072173114746,-0.12965677430859568,0.18308930695450032,-0.9848708663659136,0.5419234668615369,0.988622364173098,0.8216084870300546,0.9864845477608899,0.022033328831508214,-0.2611617364631369,-0.045782262803719,0.9141178336420819,-0.16754138903013738,-0.34462137635375334,-0.7026703384218635,-0.728480607554068,-0.7029739901865595,-0.5794181383636885,-0.9915853342465326,0.6095902556720589,0.14708815985733437,0.4665344036921224,0.7064960917231058,-0.22051445750522225,-0.3865338967700451,0.4786461314865418,0.06461722414638005,-0.9827108396526012,0.48526412479082803,0.15068620232025065,0.32654178231831255,-0.4175802999281626,0.747128888664143,0.6319670044644041,0.599558433902172,12,1335,7
0.8010516591963757,-0.4124220683045814,0.42434126078044776,0.2654240990565071,0.9153528745206414,-0.027609605456439645,0.31521182552495874,0.28224776854836753,-0.8106991040352056,-0.33363209631684465,-0.2525200802784544,0.22018648200148006,0.5951969232858096,0.14125811413700862,0.8366757291848652,0.33685346414356165,-0.9835764997637968,-0.7122733471019498,0.2572586607229925,0.2789762239078992,-0.9880625420558171,-0.7805902933812954,0.9882796856669318,0.12634251198778323,-0.6366232485209833,0.709459251299708,0.6149461727710606,0.48366539448535284,-0.9137392964570663,-0.37054069463510597,-0.7003835454353411,0.983021920821749,-0.26843768305127713,-0.5338661334108721,0.6420208748444951,-0.4542862167238422,0.3101873780935642,0.5692001835839227,-0.4489967055960924,-0.4059290593227405,-0.6372407507248541,0.38306336824043363,-0.04931768853989138,0.6112572352811891,0.975210235079687,0.10402650475721509,0.2673077045594032,-0.19703184383499672,-0.5097346069820579,-0.6974577864724187,12,1388,7
-0.07652174522038191,0.9419458167061792,0.3221784810957493,0.00585807988282494,0.40904625006042505,0.6913903606878831,0.23220588709037204,-0.6181063383625662,0.29311932096417403,0.5200286333374866,0.6424830558814154,0.18071757430804336,0.7423065403327325,0.7920160333800377,0.5217333732092075,-0.7689433948808917,0.7153400153806984,-0.44151440923550145,-0.31916063888332413,0.2921958695718865,0.07193277676971288,0.8192326565947721,-0.4614614708107583,-0.21379229915147757,0.3978389717688722,0.9822802538294051,0.3891186262009292,0.777195631969583,-0.39245278772556813,0.17658270469745707,-0.7826501510909323,-0.6385562055971614,-0.6869038217326808,-0.2182509583728871,-0.3709261355953155,0.20583413831868036,0.41686809704621974,-0.0922112309836236,-0.33693133961998356,0.4511357155239484,-0.5102587842422344,-0.21992756436894756,-0.8425441082308691,-0.009088091818426403,-0.822235553849308,-0.35891508011382967,-0.2169956412954368,0.705768787939008,-0.5173400692766066,0.5725474437697908,12,1385,7
-0.30277653101512403,0.23098832055243368,-0.789099838832394,-0.2339028686312019,0.3761730044240059,0.7432441178495126,0.36641698894749064,-0.541848224603984,-0.36151841461514,0.08110372781595365,-0.3783361102160163,-0.04705024259309942,0.20862755438064173,0.12348408974059599,-0.691241316949718,-0.5735074189092586,0.5567370157129963,0.6701500536874567,-0.9544950943702915,0.9386333293839517,-0.1523852533275607,-0.3049599739532096,-0.026937969187641908,0.9892088178372127,0.3399581828750178,0.627383816462989,-0.6864017658795658,0.2074026900935244,0.9696766381570541,0.5141009008358506,-0.13285847359188274,-0.7049471393504609,0.19908076950009335,0.7484105643514656,-0.6062797561057196,-0.14752200444260777,0.10210636764343484,-0.009122728698960803,0.6077853567572895,-0.580815624975731,-0.295542309184891,-0.24041180936841577,-0.28671653799269636,0.7522543534032402,-0.6518351721951214,0.6304588025475557,0.26189690111387365,0.7417528265291511,-0.19464676519909285,0.7322637806217374,12,1533,7
0.5932160354703899,0.1529960172311866,0.06115344352151553,-0.44857214794754663,-0.9559741831729365,-0.422600735349109,0.10862824711247221,-0.5647905699788642,-0.8127019417945953,0.6921779998427895,0.08093090457438379,0.16017396699516828,0.9592456482709681,0.953489915673223,-0.24586018280475663,0.25382377739686013,-0.7237345448452095,-0.9292512285474888,-0.7249806469057274,-0.09443803749952062,-0.9558446612127014,0.3477894617728148,0.6680021068813877,-0.005977951787115243,0.4660802722548889,-0.9517396302450958,0.40972180547918047,0.5343420225335618,-0.21336760813597877,-0.8749659125327631,0.5908138138193395,-0.43181134675229416,0.7007713475872359,0.4584749862571469,0.8358364057221797,0.9123751512188429,0.5561628225784423,0.6174828265817414,-0.7241108189750862,0.23263868863559134,0.9180617298295808,0.9644429079248089,0.4609341122490107,-0.29141484863858724,-0.27535996400413354,0.7791003007475361,0.5299216191700711,0.750231661205228,0.696195477096379,-0.307016909256852,12,1549,7
0.029476000046714912,0.9294993456450329,0.1664016571871112,-0.35836227132575993,0.27164640541119245,0.6166281414064441,0.23532252759360817,0.24192449742790068,0.5206298012942077,-0.8636023817401546,0.7029088330997906,-0.607270648973671,-0.5240326198609915,-0.7895720685371539,-0.00851408290247524,-0.858181613348675,0.37562706431330417,0.8773116773971046,-0.8835380357519367,-0.7252275574434028,0.9750160479338219,-0.7747216349751562,0.1760009977991681,-0.6488224810681771,-0.6591628784623762,0.970865118663008,-0.09607956982928512,0.5560209089418593,-0.9444292721426548,0.7064535056872407,-0.6430463995444708,-0.9747089935359838,-0.23871352621112107,0.4828771672119554,-0.8671781850349416,0.014270612733467303,-0.3156287112670517,0.4958964415325742,-0.2552242837125669,-0.7754983237784023,0.4093183782943812,0.25725946256718313,0.2647501923695783,0.07399764662764596,0.49583897264765,-0.591297085470488,0.8308659268437546,-0.5302024939922136,0.3764364873586026,-0.6284839854461266,12,1511,7
-0.5169500418158686,-0.19583144085326953,-0.008857249440237691,-0.8523565206100854,-0.05983103304478066,-0.7911335516177624,-0.9572754041911606,0.6056652742018207,0.34555149443813415,-0.39136265013862137,0.045428399670936814,0.846713422922188,-0.3992832436599958,-0.6686582747540541,-0.8543409650498683,0.8688950181017869,0.257718448460295,-0.38281225781209716,-0.4410950706083627,0.23640213637489027,0.6215954567453255,-0.009873949299005647,0.05938932976078415,0.9031883400992744,0.22145781976822887,0.31186699279913865,-0.5510435528232582,0.21401158495123362,-0.40329741488782056,0.14794350632639186,-0.5161061306634191,-0.19961843307337235,-0.5460608128564195,-0.8459076451604393,0.9033277092875251,0.3566917731585806,-0.06686010858585867,-0.9366497909918594,-0.04112289813959369,0.7585222683073127,-0.47978195910102195,-0.03636345588446743,0.7438704887399687,0.18952380234931465,0.17761921740064834,0.6515003881746364,0.8174076406413764,0.8652810378999045,0.8283823254895815,-0.29845114996677147,12,1480,7
-0.5127046004447087,-0.14491524544404322,-0.11224602977601683,0.5771333515433652,0.6375654154776857,-0.4213630954988461,0.4754894341200202,0.03795835690025351,-0.6336520975948272,0.0426172642162006,0.07912036304445569,0.9964371129467917,-0.5731999142823494,-0.8454332251722092,-0.779278613415118,-0.1915599266923791,0.5542003520068517,-0.5244708103245905,0.3772070927907427,0.9933270593774592,0.3098951142872879,0.8258924852047824,-0.5571981175234493,-0.5286313035029593,-0.9569784096848974,0.5629530475995148,-0.9396015045935602,0.09275466442845692,0.30990447852462744,0.947835200556399,0.1750497470423109,0.17344459690995628,-0.021936460452002482,0.7518126713562647,0.036571845066257325,0.38931513768203896,0.7918276784611811,-0.9856976194488483,-0.7777529998681558,-0.6859295136104004,-0.13149580748287493,-0.8458272627011294,0.5799753319072345,0.8536950269769337,0.25092511421999886,0.7685189552718186,-0.027754148872603857,0.6770049175661816,0.3733982724277012,0.8544869015030565,12,1584,7
0.01992840936761686,-0.5008355364750889,-0.24501600690833247,0.3133620103191048,0.3897396163310214,-0.4339259249917755,0.5801749039104265,-0.8658522571994305,-0.038883042768067755,0.4240253692380005,-0.9511276718847002,0.8047990083129319,-0.5027432636141582,-0.27049491471211184,0.9324052593388761,-0.15090854372223084,-0.2384853701369154,-0.7471218367437069,0.10890954757136861,-0.0045137324188933015,-0.016317697405464404,-0.6528593158697642,0.9719455775320116,-0.982226000634997,-0.6713658112920773,0.39073659594871457,-0.45342786541276814,0.49131119166836545,-0.12347625877237323,-0.481554912377258,0.8177967181289854,0.27171748929543704,0.8929942094371337,-0.7898134639345253,0.3354291510989931,-0.4083282121499294,-0.4076055911131473,0.7513300196476287,-0.2510304923719917,0.027575850301028604,-0.42975032394479884,0.4797878284982864,0.6076945607940631,0.5859578806360151,0.5808232126197332,-0.21643648868011534,0.38685933683960205,-0.007255874514181082,0.7470202378050477,0.1747705447453276,12,1461,7
-0.5491220997289328,-0.32003586497875935,0.7085455640416305,-0.32540415930693944,0.8533812380035806,-0.7313967186833603,0.7441267203662791,0.9853221981067746,-0.3978610873622319,-0.5516734412776094,0.376207659817124,0.7416056923701375,0.3042607817894687,-0.6276351491384311,0.5757244177936549,0.7693844813096504,-0.9678061167229399,0.8880591489527543,0.5369312037636589,0.7181268532495455,-0.2783876368202731,-0.5561768505129838,-0.6779439857217526,-0.4596394177202845,0.9970452093350028,0.17448829530045584,-0.6226885539544071,-0.478154749969776,-0.8515243206709378,0.4616303290684072,0.9618151232095471,0.15617856685125564,-0.21687220066721458,-0.1545643829115888,-0.24076785246314314,-0.5832280424973311,-0.00189725781271477,-0.5911492639374205,-0.49743362410052305,0.6784479206429923,-0.5670220637401568,0.3257051792330885,-0.2949666532007469,-0.6154057357115155,0.06128166157459969,0.25785075067299523,-0.9846867675421065,-0.8312762718352593,-0.716998642936012,-0.9516918145492435,12,1529,7
-0.9618787950338483,0.845217503553017,0.37453097451008666,0.3013872471958481,0.1601437423304799,-0.3758967366703747,-0.902317826700646,-0.3370736660343072,0.26778730148151975,0.7467673081576234,-0.5966107169822366,0.5634547441794633,0.48633932367953747,-0.3873136247851834,0.02415157500072085,0.4327313995447324,0.9155403903971615,0.789578811407551,-0.028763567052429106,0.5133032562003508,0.4738708808299783,0.28604610510138384,0.5053124841436993,-0.4407238675681804,0.429782472074536,-0.6302283236461019,0.09470488129108112,-0.7759757156419331,0.8270464790468885,-0.5390317225959251,0.9852593060606716,0.6479105802653276,0.6534878586074446,-0.8618891042225825,0.3414264228943964,-0.9485137641798502,-0.7300379660178478,0.33174656297169935,0.7140530999044115,0.24885770871840118,-0.04755482322756088,0.5730045917065631,-0.8044412601006574,0.10771677304475435,-0.6838433078900876,-0.31649321845153633,0.29839938651130793,-0.4784737814074145,-0.2399374331851909,-0.734054208378986,12,1533,7
-0.8748013320006223,0.5163059583099481,-0.1807271529131944,0.6914554464673841,0.15167499064586187,-0.5823148749345148,-0.44599914767710125,0.031200350878803018,0.3069307453097645,-0.36199630259662263,-0.026990185505246123,0.4197477089669015,-0.14147198006087636,0.07314353581208421,-0.6706224450002269,-0.31803056299194465,-0.3887760310825681,-0.7122231623455839,-0.34776475883424274,0.10528376417656449,-0.7071233991735086,-0.05827138716127078,0.6063500848318266,0.9001447767418087,0.3027951798105366,-0.8977870367793916,-0.3666996437745469,0.8543360417780965,-0.061407650063837194,-0.18124529540901535,-0.32145591181457966,-0.3684683571502725,-0.12231543554146018,0.5711368571505822,0.7487403984421201,-0.871174367454941,0.32378630756267857,-0.9486837671978354,-0.7044138576603107,0.9961529076095086,-0.5345834767330995,-0.6321181835863463,0.3922229622314737,0.45303788617351093,0.6233377862786953,-0.019858488605404956,0.5574408877933148,0.9197140385557889,-0.8404019791425636,-0.9353840416015509,12,1572,7
